Employee Name, Job Title, Base Pay, Overtime Pay, Other Pay, Benefits, Total Pay & Benefits, Year, Notes, Agency, Status
"Not Provided","Gsr-Tuit &amp; Fee Rem",50358.0,0.0,1179.0,0.0,51537.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",48313.0,0.0,50.0,3174.0,51537.0,2023,"None","University of California",
"Not Provided","Gsr-No Rem",50197.0,0.0,0.0,1300.0,51497.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",51496.0,0.0,0.0,0.0,51496.0,2023,"None","University of California",
"Not Provided","Gsr-No Rem",50133.0,0.0,1350.0,0.0,51483.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",48955.0,0.0,0.0,2519.0,51474.0,2022,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",50358.0,0.0,0.0,1059.0,51417.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",51396.0,0.0,0.0,0.0,51396.0,2023,"None","University of California",
"Not provided","GSR-FULL FEE REM",36143.0,0.0,1990.0,13260.0,51393.0,2017,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",51376.0,0.0,0.0,0.0,51376.0,2023,"None","University of California",
"Not provided","Gsr-No Rem",51371.0,0.0,0.0,0.0,51371.0,2020,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",47517.0,0.0,0.0,3847.0,51364.0,2022,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",51363.0,0.0,0.0,0.0,51363.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",51363.0,0.0,0.0,0.0,51363.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",51363.0,0.0,0.0,0.0,51363.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",51363.0,0.0,0.0,0.0,51363.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",51363.0,0.0,0.0,0.0,51363.0,2023,"None","University of California",
"Not Provided","Gsr-No Rem",51363.0,0.0,0.0,0.0,51363.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",51363.0,0.0,0.0,0.0,51363.0,2023,"None","University of California",
"Not Provided","Gsr-No Rem",51363.0,0.0,0.0,0.0,51363.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",51363.0,0.0,0.0,0.0,51363.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",51363.0,0.0,0.0,0.0,51363.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",51362.0,0.0,0.0,0.0,51362.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",51347.0,0.0,0.0,0.0,51347.0,2023,"None","University of California",
"**** ****","Gsr-Tuit &amp; Fee Rem",46371.0,0.0,4965.0,0.0,51336.0,2021,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",51314.0,0.0,0.0,0.0,51314.0,2023,"None","University of California",
"Not provided","Gsr-Full Fee Rem",50525.0,0.0,175.0,597.0,51297.0,2020,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",49297.0,0.0,0.0,1994.0,51291.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",51288.0,0.0,0.0,0.0,51288.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",51286.0,0.0,0.0,0.0,51286.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",51286.0,0.0,0.0,0.0,51286.0,2023,"None","University of California",
"Not provided","Gsr-No Rem",44987.0,0.0,0.0,6297.0,51284.0,2019,"None","University of California",
"Not provided","GSR-FULL FEE REM",44322.0,0.0,750.0,6205.0,51277.0,2015,"None","University of California",
"Not Provided","Gsr-No Rem",51271.0,0.0,0.0,0.0,51271.0,2023,"None","University of California",
"**** ****","Gsr-Tuit &amp; Fee Rem",29710.0,0.0,21558.0,0.0,51268.0,2021,"None","University of California",
"Not provided","GSR-FULL FEE REM",51266.0,0.0,0.0,0.0,51266.0,2018,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",51260.0,0.0,0.0,0.0,51260.0,2023,"None","University of California",
"Not provided","Gsr-Full Fee Rem",46727.0,0.0,0.0,4486.0,51213.0,2020,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",49297.0,0.0,0.0,1916.0,51213.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",51209.0,0.0,0.0,0.0,51209.0,2022,"None","University of California",
"Not Provided","Gsr-No Rem",51195.0,0.0,0.0,0.0,51195.0,2023,"None","University of California",
"Not Provided","Gsr-No Rem",51195.0,0.0,0.0,0.0,51195.0,2023,"None","University of California",
"Not provided","GSR-FULL FEE REM",39043.0,0.0,1803.0,10344.0,51190.0,2015,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",51160.0,0.0,0.0,0.0,51160.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",51160.0,0.0,0.0,0.0,51160.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",51160.0,0.0,0.0,0.0,51160.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",51160.0,0.0,0.0,0.0,51160.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",51160.0,0.0,0.0,0.0,51160.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",51160.0,0.0,0.0,0.0,51160.0,2023,"None","University of California",
"Not Provided","Gsr-No Rem",49257.0,0.0,0.0,1901.0,51158.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",51135.0,0.0,0.0,0.0,51135.0,2023,"None","University of California",
"Not Provided","Gsr-No Rem",47753.0,0.0,3375.0,0.0,51128.0,2023,"None","University of California",
"Not provided","GSR-FULL FEE REM",45280.0,38.0,0.0,5806.0,51124.0,2017,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",51117.0,0.0,0.0,0.0,51117.0,2023,"None","University of California",
"Not provided","GSR-TUIT &amp; FEE REM",44839.0,0.0,0.0,6277.0,51116.0,2016,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50839.0,0.0,0.0,265.0,51104.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",41231.0,0.0,6566.0,3298.0,51095.0,2022,"None","University of California",
"**** ****","Gsr-Full Fee Rem",48447.0,0.0,0.0,2626.0,51073.0,2021,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",42875.0,0.0,2000.0,6178.0,51053.0,2022,"None","University of California",
"Not Provided","Gsr-No Rem",39226.0,0.0,11763.0,0.0,50989.0,2023,"None","University of California",
"Not provided","Gsr-Partial Fee Rem",44528.0,0.0,0.0,6440.0,50968.0,2019,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",50965.0,0.0,0.0,0.0,50965.0,2023,"None","University of California",
"Not provided","Gsr-Partial Fee Rem",47685.0,0.0,0.0,3271.0,50956.0,2019,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",49335.0,0.0,0.0,1603.0,50938.0,2022,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",50905.0,0.0,0.0,0.0,50905.0,2023,"None","University of California",
"Not provided","GSR-FULL FEE REM",37990.0,0.0,0.0,12894.0,50884.0,2018,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",50873.0,0.0,0.0,0.0,50873.0,2023,"None","University of California",
"Not provided","Gsr-Full Fee Rem",45761.0,0.0,116.0,4988.0,50865.0,2019,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50848.0,0.0,0.0,0.0,50848.0,2023,"None","University of California",
"Not provided","Gsr-Partial Fee Rem",50847.0,0.0,0.0,0.0,50847.0,2020,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",47849.0,0.0,0.0,2998.0,50847.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50839.0,0.0,0.0,0.0,50839.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50839.0,0.0,0.0,0.0,50839.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50839.0,0.0,0.0,0.0,50839.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50839.0,0.0,0.0,0.0,50839.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50839.0,0.0,0.0,0.0,50839.0,2023,"None","University of California",
"Not provided","Gsr-No Rem",50834.0,0.0,0.0,0.0,50834.0,2020,"None","University of California",
"**** ****","Gsr-Partial Fee Rem",48777.0,201.0,862.0,979.0,50819.0,2021,"None","University of California",
"Not provided","Gsr-Partial Fee Rem",36411.0,0.0,14400.0,0.0,50811.0,2019,"None","University of California",
"Not provided","Gsr-No Rem",36394.0,0.0,7065.0,7352.0,50811.0,2019,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50811.0,0.0,0.0,0.0,50811.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",50803.0,0.0,0.0,0.0,50803.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",50803.0,0.0,0.0,0.0,50803.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",50799.0,0.0,0.0,0.0,50799.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem-Ucsd-Grp E",47416.0,0.0,0.0,3370.0,50786.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",50784.0,0.0,0.0,0.0,50784.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",27545.0,0.0,23228.0,0.0,50773.0,2022,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",50755.0,0.0,0.0,0.0,50755.0,2023,"None","University of California",
"Not provided","GSR-FULL FEE REM",43360.0,0.0,1049.0,6344.0,50753.0,2015,"None","University of California",
"**** ****","Gsr-Partial Fee Rem",50751.0,0.0,0.0,0.0,50751.0,2021,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem-Ucsd-Grp C",36383.0,0.0,5150.0,9214.0,50747.0,2023,"None","University of California",
"Not provided","Gsr-Full Fee Rem",49732.0,0.0,1000.0,0.0,50732.0,2020,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",50701.0,0.0,0.0,0.0,50701.0,2023,"None","University of California",
"Not provided","Gsr-Partial Fee Rem",41893.0,0.0,0.0,8803.0,50696.0,2019,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",49322.0,0.0,0.0,1374.0,50696.0,2022,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",50682.0,0.0,0.0,0.0,50682.0,2023,"None","University of California",
"**** ****","Gsr-Tuit &amp; Fee Rem",46712.0,0.0,0.0,3939.0,50651.0,2021,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",33182.0,0.0,15217.0,2247.0,50646.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",50630.0,0.0,0.0,0.0,50630.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",50625.0,0.0,0.0,0.0,50625.0,2022,"None","University of California",
"Not provided","Gsr-Full Fee Rem",50623.0,0.0,0.0,0.0,50623.0,2020,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",50612.0,0.0,0.0,0.0,50612.0,2023,"None","University of California",
"Not provided","Gsr-Full Fee Rem",46705.0,1122.0,259.0,2525.0,50611.0,2020,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50611.0,0.0,0.0,0.0,50611.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",50606.0,0.0,0.0,0.0,50606.0,2022,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",50593.0,0.0,0.0,0.0,50593.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",44089.0,0.0,6500.0,0.0,50589.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",41487.0,0.0,9092.0,0.0,50579.0,2023,"None","University of California",
"Not Provided","Gsr-No Rem",50579.0,0.0,0.0,0.0,50579.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",46570.0,0.0,4000.0,0.0,50570.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem-Ucsd-Grp E",50565.0,0.0,0.0,0.0,50565.0,2023,"None","University of California",
"**** ****","Gsr-Full Fee Rem",48154.0,0.0,0.0,2407.0,50561.0,2021,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",50547.0,0.0,0.0,0.0,50547.0,2022,"None","University of California",
"Not provided","GSR-FULL FEE REM",35966.0,0.0,0.0,14576.0,50542.0,2014,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",48592.0,0.0,0.0,1941.0,50533.0,2022,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",50532.0,0.0,0.0,0.0,50532.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",46778.0,0.0,0.0,3742.0,50520.0,2023,"None","University of California",
"Not provided","GSR-FULL FEE REM",33100.0,0.0,2308.0,15109.0,50517.0,2014,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",45193.0,0.0,0.0,5307.0,50500.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50499.0,0.0,0.0,0.0,50499.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50499.0,0.0,0.0,0.0,50499.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50499.0,0.0,0.0,0.0,50499.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50499.0,0.0,0.0,0.0,50499.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50499.0,0.0,0.0,0.0,50499.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50499.0,0.0,0.0,0.0,50499.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50499.0,0.0,0.0,0.0,50499.0,2023,"None","University of California",
"Not Provided","Gsr-No Rem",50496.0,0.0,0.0,0.0,50496.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem-Ucsd-Grp E",50496.0,0.0,0.0,0.0,50496.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem-Ucsd-Grp E",50496.0,0.0,0.0,0.0,50496.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem-Ucsd-Grp E",50496.0,0.0,0.0,0.0,50496.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",50492.0,0.0,0.0,0.0,50492.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",50492.0,0.0,0.0,0.0,50492.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",50492.0,0.0,0.0,0.0,50492.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",48635.0,0.0,0.0,1853.0,50488.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50484.0,0.0,0.0,0.0,50484.0,2023,"None","University of California",
"Not provided","GSR-TUIT &amp; FEE REM",39567.0,0.0,5366.0,5539.0,50472.0,2015,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",49144.0,0.0,0.0,1324.0,50468.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",49144.0,0.0,0.0,1324.0,50468.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",39658.0,0.0,10798.0,0.0,50456.0,2023,"None","University of California",
"Not provided","GSR-FULL FEE REM",37019.0,0.0,1015.0,12419.0,50453.0,2015,"None","University of California",
"**** ****","Gsr-Tuit &amp; Fee Rem",50451.0,0.0,0.0,0.0,50451.0,2021,"None","University of California",
"**** ****","Gsr-Partial Fee Rem",40450.0,0.0,10000.0,0.0,50450.0,2021,"None","University of California",
"Not provided","Gsr-Full Fee Rem",50438.0,0.0,0.0,0.0,50438.0,2020,"None","University of California",
"Not provided","Gsr-No Rem",50437.0,0.0,0.0,0.0,50437.0,2020,"None","University of California",
"Not provided","Gsr-Full Fee Rem",50431.0,0.0,0.0,0.0,50431.0,2019,"None","University of California",
"Not provided","GSR-FULL FEE REM",36773.0,0.0,4520.0,9135.0,50428.0,2018,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50402.0,0.0,0.0,0.0,50402.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",50401.0,0.0,0.0,0.0,50401.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",50379.0,0.0,0.0,0.0,50379.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",50358.0,0.0,0.0,0.0,50358.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",50358.0,0.0,0.0,0.0,50358.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",50358.0,0.0,0.0,0.0,50358.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",50358.0,0.0,0.0,0.0,50358.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",50358.0,0.0,0.0,0.0,50358.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",50358.0,0.0,0.0,0.0,50358.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",50358.0,0.0,0.0,0.0,50358.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",50358.0,0.0,0.0,0.0,50358.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",50358.0,0.0,0.0,0.0,50358.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",50358.0,0.0,0.0,0.0,50358.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",50358.0,0.0,0.0,0.0,50358.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",50358.0,0.0,0.0,0.0,50358.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",50358.0,0.0,0.0,0.0,50358.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",50358.0,0.0,0.0,0.0,50358.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",50358.0,0.0,0.0,0.0,50358.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",50358.0,0.0,0.0,0.0,50358.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",50358.0,0.0,0.0,0.0,50358.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",50358.0,0.0,0.0,0.0,50358.0,2023,"None","University of California",
"Not provided","Gsr-Tuit &amp; Fee Rem",45949.0,0.0,4400.0,0.0,50349.0,2019,"None","University of California",
"**** ****","Gsr-Tuit &amp; Fee Rem",47723.0,0.0,0.0,2626.0,50349.0,2021,"None","University of California",
"**** ****","Gsr-Full Fee Rem",47723.0,0.0,0.0,2626.0,50349.0,2021,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",49841.0,0.0,500.0,0.0,50341.0,2022,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",48955.0,0.0,0.0,1364.0,50319.0,2022,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50307.0,0.0,0.0,0.0,50307.0,2022,"None","University of California",
"Not provided","Gsr-Tuit &amp; Fee Rem",50306.0,0.0,0.0,0.0,50306.0,2020,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",50297.0,0.0,0.0,0.0,50297.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50284.0,0.0,0.0,0.0,50284.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50275.0,0.0,0.0,0.0,50275.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50272.0,0.0,0.0,0.0,50272.0,2023,"None","University of California",
"Not provided","Gsr-No Rem",36401.0,0.0,7129.0,6735.0,50265.0,2020,"None","University of California",
"**** ****","Gsr-Partial Fee Rem",49752.0,0.0,500.0,0.0,50252.0,2021,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50252.0,0.0,0.0,0.0,50252.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50252.0,0.0,0.0,0.0,50252.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50252.0,0.0,0.0,0.0,50252.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50252.0,0.0,0.0,0.0,50252.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50252.0,0.0,0.0,0.0,50252.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50252.0,0.0,0.0,0.0,50252.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50252.0,0.0,0.0,0.0,50252.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50252.0,0.0,0.0,0.0,50252.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50252.0,0.0,0.0,0.0,50252.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50252.0,0.0,0.0,0.0,50252.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50252.0,0.0,0.0,0.0,50252.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50252.0,0.0,0.0,0.0,50252.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50252.0,0.0,0.0,0.0,50252.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50252.0,0.0,0.0,0.0,50252.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50252.0,0.0,0.0,0.0,50252.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",50252.0,0.0,0.0,0.0,50252.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",50244.0,0.0,0.0,0.0,50244.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",50244.0,0.0,0.0,0.0,50244.0,2023,"None","University of California",
"Not Provided","Gsr-No Rem",50240.0,0.0,0.0,0.0,50240.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",50238.0,0.0,0.0,0.0,50238.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",50238.0,0.0,0.0,0.0,50238.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",50238.0,0.0,0.0,0.0,50238.0,2023,"None","University of California",
"Not provided","Gsr-Tuit &amp; Fee Rem",42257.0,0.0,7968.0,0.0,50225.0,2020,"None","University of California",
"Not provided","Gsr-No Rem",50214.0,0.0,0.0,0.0,50214.0,2019,"None","University of California",
"**** ****","Gsr-Full Fee Rem",43890.0,0.0,6321.0,0.0,50211.0,2021,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50208.0,0.0,0.0,0.0,50208.0,2023,"None","University of California",
"Not provided","Gsr-Full Fee Rem",46838.0,0.0,0.0,3365.0,50203.0,2020,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50184.0,0.0,0.0,0.0,50184.0,2023,"None","University of California",
"Not provided","Gsr-Tuit &amp; Fee Rem",45784.0,0.0,0.0,4399.0,50183.0,2020,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",44636.0,0.0,4226.0,1301.0,50163.0,2022,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",50161.0,0.0,0.0,0.0,50161.0,2022,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",44042.0,0.0,6116.0,0.0,50158.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",50153.0,0.0,0.0,0.0,50153.0,2022,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",50144.0,0.0,0.0,0.0,50144.0,2023,"None","University of California",
"Not provided","Gsr-Tuit &amp; Fee Rem",45640.0,0.0,0.0,4486.0,50126.0,2020,"None","University of California",
"Not provided","GSR-FULL FEE REM",36275.0,0.0,4427.0,9418.0,50120.0,2018,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",50110.0,0.0,0.0,0.0,50110.0,2023,"None","University of California",
"Not Provided","Gsr-No Rem",50088.0,0.0,0.0,0.0,50088.0,2022,"None","University of California",
"Not provided","Gsr-No Rem",48724.0,0.0,1362.0,0.0,50086.0,2019,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",50085.0,0.0,0.0,0.0,50085.0,2022,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",50085.0,0.0,0.0,0.0,50085.0,2022,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",50085.0,0.0,0.0,0.0,50085.0,2022,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",50085.0,0.0,0.0,0.0,50085.0,2022,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",50085.0,0.0,0.0,0.0,50085.0,2022,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",50085.0,0.0,0.0,0.0,50085.0,2022,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",50085.0,0.0,0.0,0.0,50085.0,2022,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",50085.0,0.0,0.0,0.0,50085.0,2022,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",50085.0,0.0,0.0,0.0,50085.0,2022,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",50085.0,0.0,0.0,0.0,50085.0,2022,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",50085.0,0.0,0.0,0.0,50085.0,2022,"None","University of California",
"Not provided","GSR-FULL FEE REM",47404.59,0.0,2666.56,0.0,50071.15,2012,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",49849.0,0.0,0.0,219.0,50068.0,2022,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",50066.0,0.0,0.0,0.0,50066.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50060.0,0.0,0.0,0.0,50060.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50060.0,0.0,0.0,0.0,50060.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",50058.0,0.0,0.0,0.0,50058.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",50058.0,0.0,0.0,0.0,50058.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",43908.0,0.0,0.0,6147.0,50055.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",33274.0,0.0,14121.0,2659.0,50054.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",50049.0,0.0,0.0,0.0,50049.0,2023,"None","University of California",
"Not provided","Gsr-No Rem",50041.0,0.0,0.0,0.0,50041.0,2020,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",40778.0,0.0,8203.0,1059.0,50040.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50030.0,0.0,0.0,0.0,50030.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50030.0,0.0,0.0,0.0,50030.0,2023,"None","University of California",
"Not provided","GSR-NO REM",49430.0,0.0,571.0,0.0,50001.0,2018,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50001.0,0.0,0.0,0.0,50001.0,2022,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50001.0,0.0,0.0,0.0,50001.0,2023,"None","University of California",
"Not Provided","Gsr-No Rem",49999.0,0.0,0.0,0.0,49999.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",49989.0,0.0,0.0,0.0,49989.0,2022,"None","University of California",
